repo,month,PullRequestEvent,PushEvent,CreateEvent,IssueCommentEvent,DeleteEvent,PullRequestReviewEvent,IssuesEvent,ForkEvent,PullRequestReviewCommentEvent,MemberEvent,GollumEvent,CommitCommentEvent,DiscussionEvent,ReleaseEvent,WatchEvent,total
hyperledger/fabric-chaintool,2019-12,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,8
hyperledger/fabric-chaintool,2020-01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
hyperledger/fabric-chaintool,2020-03,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-chaintool,2020-04,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-chaintool,2020-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-chaintool,2021-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-contract-api-go,2019-11,3,1,2,1,0,0,0,2,0,0,0,0,0,0,0,9
hyperledger/fabric-contract-api-go,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-contract-api-go,2020-04,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/fabric-contract-api-go,2022-07,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,7
hyperledger/sawtooth-core,2016-05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/sawtooth-core,2017-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-core,2018-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/sawtooth-core,2018-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-core,2018-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-core,2018-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-core,2019-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-core,2019-09,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
hyperledger/sawtooth-core,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-core,2024-02,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-acapy-plugin-toolbox,2019-11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/aries-acapy-plugin-toolbox,2020-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/aries-acapy-plugin-toolbox,2021-02,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,9
hyperledger/aries-acapy-plugin-toolbox,2021-09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-acapy-plugin-toolbox,2021-10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-acapy-plugin-toolbox,2023-09,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4
openwallet-foundation-labs/wallet-framework-dotnet,2023-10,5,3,1,0,3,0,0,0,0,0,0,0,0,0,0,12
openwallet-foundation-labs/wallet-framework-dotnet,2024-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
openwallet-foundation-labs/wallet-framework-dotnet,2024-02,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
openwallet-foundation-labs/wallet-framework-dotnet,2024-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
openwallet-foundation-labs/wallet-framework-dotnet,2024-10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Hyperledger-TWGC/tape,2022-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyperledger-TWGC/tape,2023-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyperledger-TWGC/tape,2023-12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Hyperledger-TWGC/tape,2024-01,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,8
Hyperledger-TWGC/tape,2025-03,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
Hyperledger-TWGC/tape,2025-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyperledger-TWGC/tape,2025-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyperledger-TWGC/tape,2025-09,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Hyperledger-TWGC/tape,2025-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hiero-ledger/hiero-sdk-js,2025-04,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12
hiero-ledger/hiero-sdk-js,2025-05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6
hiero-ledger/hiero-sdk-js,2025-06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hiero-ledger/hiero-sdk-js,2025-07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
hyperledger-bevel/governance,2024-10,4,3,3,0,2,0,0,0,0,0,0,0,0,0,0,12
hyperledger-bevel/governance,2024-11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
hyperledger-bevel/governance,2025-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger-bevel/governance,2025-08,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/harmonia,2023-06,3,6,0,1,7,0,0,0,0,0,0,0,0,0,0,17
hyperledger-labs/harmonia,2023-08,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/solang-llvm,2023-02,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,8
hyperledger/solang-llvm,2023-04,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,12
hyperledger/solang-llvm,2024-04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
open-quantum-safe/liboqs-ry,2024-05,0,19,1,0,0,0,0,0,0,2,0,0,0,0,0,22
open-quantum-safe/oqs-provider,2024-03,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
open-quantum-safe/oqs-provider,2024-07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
open-quantum-safe/oqs-provider,2024-08,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,6
open-quantum-safe/oqs-provider,2024-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
open-quantum-safe/oqs-provider,2024-12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
open-quantum-safe/oqs-provider,2025-01,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
open-quantum-safe/oqs-provider,2025-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
open-quantum-safe/oqs-provider,2025-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
openwallet-foundation/bifold-wallet,2025-01,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8
openwallet-foundation/bifold-wallet,2025-04,3,1,1,7,2,0,0,0,0,0,0,0,0,0,0,14
hyperledger-archives/fabric,2017-10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
hyperledger-archives/fabric,2018-03,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-askar,2021-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-askar,2021-09,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-askar,2023-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-askar,2023-03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/aries-askar,2023-06,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/aries-askar,2024-06,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8
hyperledger/aries-askar,2024-10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-toolbox,2019-11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/aries-toolbox,2019-12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
hyperledger/aries-toolbox,2020-01,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6
hyperledger/aries-toolbox,2020-03,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/aries-toolbox,2023-09,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-cli,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-cli,2019-12,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-cli,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-cli,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-cli,2020-08,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/fabric-cli,2021-02,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-cli,2023-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/indy-crypto,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/indy-crypto,2019-10,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,14
hyperledger/indy-crypto,2020-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/indy-crypto,2020-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/ursa-rfcs,2020-02,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5
hyperledger/ursa-rfcs,2020-05,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/ursa-rfcs,2020-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/ursa-rfcs,2021-01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4
hyperledger/ursa-rfcs,2022-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/ursa-rfcs,2023-04,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
openwallet-foundation/acapy,2024-10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
openwallet-foundation/acapy,2024-12,3,0,3,6,1,0,0,0,0,0,0,0,0,0,0,13
openwallet-foundation/acapy,2025-03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
openwallet-foundation/acapy,2025-06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger-cacti/cacti,2024-10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-cacti/cacti,2025-01,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger-cacti/cacti,2025-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-cacti/cacti,2025-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-cacti/cacti,2025-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-cacti/cacti,2025-09,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger-firefly/governance,2024-10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-firefly/governance,2024-11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger-firefly/governance,2025-01,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,12
hyperledger-firefly/governance,2025-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-firefly/governance,2025-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/convector,2019-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/convector,2021-06,7,1,3,0,3,0,0,0,0,0,0,0,0,0,0,14
hyperledger-labs/convector,2022-04,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/avalon,2019-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/avalon,2020-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/avalon,2020-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/avalon,2020-05,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,5
hyperledger/avalon,2021-04,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
hyperledger/avalon,2021-06,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,4
hyperledger/avalon,2022-01,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-amcl,2018-02,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3
hyperledger/fabric-amcl,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-amcl,2020-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-amcl,2020-04,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-amcl,2022-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-amcl,2022-06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-amcl,2022-11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-amcl,2023-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/transact-rfcs,2019-05,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/transact-rfcs,2019-06,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/transact-rfcs,2019-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-rfcs,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-rfcs,2022-06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-rfcs,2023-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/transact-rfcs,2023-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-rfcs,2023-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
hiero-ledger/tsc-eligibility-check,2025-04,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
hiero-ledger/tsc-eligibility-check,2025-05,2,3,0,0,2,7,0,0,1,0,0,0,0,0,0,15
hiero-ledger/tsc-eligibility-check,2025-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-tui-client,2020-03,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-tui-client,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/iroha-tui-client,2021-03,7,4,1,0,1,0,0,1,0,0,0,0,0,0,0,14
LFDT-Nightstream/Nightstream,2025-12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
hyperledger-labs/blockchain-explorer,2022-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/blockchain-explorer,2023-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/blockchain-explorer,2023-07,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,10
hyperledger-labs/blockchain-explorer,2023-08,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6
hyperledger-labs/fabric-block-archiving,2019-10,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,9
hyperledger-labs/fabric-block-archiving,2019-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger-labs/fabric-block-archiving,2020-03,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/fabric-block-archiving,2021-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/fabric-block-archiving,2022-04,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/aries-framework-go,2019-07,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/aries-framework-go,2019-09,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/aries-framework-go,2019-12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/aries-framework-go,2021-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-framework-go,2021-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/aries-framework-go,2024-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/chat-assets,2019-12,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/chat-assets,2020-04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/chat-assets,2020-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/chat-assets,2020-10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/chat-assets,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/chat-assets,2022-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
hyperledger/sawtooth-supply-chain,2017-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-supply-chain,2018-08,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,9
hyperledger/sawtooth-supply-chain,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-supply-chain,2020-06,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger-indy/governance,2025-01,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,8
hyperledger-indy/governance,2025-11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
hyperledger-indy/governance,2025-12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-indy/governance,2026-02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
hyperledger/indy-did-method,2020-09,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/indy-did-method,2021-02,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/indy-did-method,2021-09,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,5
hyperledger/indy-did-method,2022-11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/indy-did-method,2025-12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
hyperledger/iroha-dotnet,2017-10,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
hyperledger/iroha-dotnet,2019-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-dotnet,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-dotnet,2019-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/iroha-dotnet,2020-06,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/sawtooth-contrib,2020-03,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-contrib,2020-06,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/sawtooth-contrib,2021-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-contrib,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-contrib,2024-02,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/sawtooth-raft,2018-08,5,2,1,0,0,0,0,2,0,0,0,0,0,0,0,10
hyperledger/sawtooth-raft,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-raft,2020-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/sawtooth-raft,2021-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-raft,2022-01,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-sdk-javascript,2018-03,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/sawtooth-sdk-javascript,2018-07,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/sawtooth-sdk-javascript,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-javascript,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sdk-javascript,2024-02,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/transact,2019-05,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/transact,2019-06,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/transact,2019-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
hyperledger/transact,2019-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact,2023-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/transact,2023-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/transact,2024-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-contrib,2019-05,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/transact-contrib,2019-06,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/transact-contrib,2019-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-contrib,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/transact-contrib,2023-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/transact-contrib,2023-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
openwallet-foundation-labs/sd-jwt-python,2023-10,2,7,4,1,2,0,1,0,0,0,0,0,0,0,0,17
openwallet-foundation/agent-framework-javascript,2023-11,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,11
openwallet-foundation/agent-framework-javascript,2024-01,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6
pq-code-package/pq-code-package-hackathon,2024-03,3,3,3,4,1,0,3,0,0,0,0,0,0,0,0,17
Hyperledger-India/hyperledger-challenge,2022-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hyperledger-India/hyperledger-challenge,2022-02,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
Hyperledger-India/hyperledger-challenge,2022-03,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,10
besu-eth/wiki,2025-09,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,5
besu-eth/wiki,2025-10,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
hyperledger-labs/TrustID,2020-06,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,9
hyperledger-labs/TrustID,2021-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/TrustID,2021-08,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/TrustID,2022-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger-labs/minbft,2018-08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
hyperledger-labs/minbft,2021-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/minbft,2021-12,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,8
hyperledger-labs/minbft,2023-09,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/minbft,2023-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries,2019-05,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/aries,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries,2021-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries,2023-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries,2025-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-baseimage,2018-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-baseimage,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-baseimage,2019-11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
hyperledger/fabric-baseimage,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-baseimage,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-baseimage,2021-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-baseimage,2021-03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-baseimage,2021-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-baseimage,2021-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-evm,2017-11,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3
hyperledger/fabric-chaincode-evm,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-chaincode-evm,2019-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-evm,2020-01,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,6
hyperledger/fabric-chaincode-evm,2020-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-evm,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-config,2020-04,7,5,2,0,0,0,0,2,0,0,0,0,0,0,0,16
hyperledger/iroha-ed25519,2018-02,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-ed25519,2019-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-ed25519,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-ed25519,2020-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-ed25519,2021-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-ed25519,2022-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-javascript,2017-10,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
hyperledger/iroha-javascript,2019-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-javascript,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-javascript,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/iroha-javascript,2021-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-javascript,2023-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-rfcs,2018-02,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/sawtooth-rfcs,2018-03,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/sawtooth-rfcs,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-rfcs,2024-02,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/smart-contracts-wg,2019-11,4,2,2,1,0,0,0,2,0,0,0,0,0,0,0,11
hyperledger/smart-contracts-wg,2019-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
